id;cvoie;cdgi;typo;typo_min;date_arret;siecle;statut;typvoie;prevoie;nomvoie;arrdt;quartier;feuille;debut;fin;longueur;largeur;n_pair;n_impair;alignement;servitude;historique;denomination;classement;observation;numerotage;orig;declassement;nivellement;assainissement;ouverture;geo_point_2d;validite
"13367";;;RUE DE SAINTONGE;rue de Saintonge;1851/02/18;"19";Voie publique de la Ville de Paris;rue;de;Saintonge;"[ ""03e"" ]";"[ ""Archives"", ""Enfants-Rouges"" ]";"[ ""92A2"", ""72D3"" ]";"rue du Perche, 8.";"boulevard du Temple, 19.";500;10;"70";"65";"Non retenus au POS et non repris au PLU : Ordonnance du 31 mars 1835 : côté impair, entre la rue de Bretagne et la rue de Turenne ; des deux côtés, entre la rue de Turenne et le boulevard du Temple.
Non retenus au PSMV du Marais : Ordonnance du 31 mars 1835, le surplus.";;"Précédemment rue de Touraine au Marais, entre les rues du Perche et de Poitou ; rue de la Marche, entre les rues de Poitou et de Bretagne ; rue de Saintonge, entre la rue de Bretagne et le boulevard du Temple.";Décision ministérielle du 18 février 1851 lui réunissant les rues de Touraine et de la Marche.;;;;"Province de France ; voisine de la place de France projetée par Henri IV.";;;;Ouverte en 1626.;"lat: 48.862661503377815, lon: 2.3635332847466595";Dénomination actuelle
"14052";;;RUE VIEILLE DU TEMPLE;rue Vieille du Temple;;;Voie publique de la Ville de Paris;rue;;Vieille du Temple;"[ ""03e"", ""04e"" ]";"[ ""Archives"", ""Enfants-Rouges"", ""Saint-Gervais"" ]";"[ ""92A3"", ""72D3"" ]";"rue de Rivoli, 36.";"rue de Bretagne, 1.";855;14;"132";"137";"Non retenus au PSMV du Marais : Décret du 21 mars 1913 : 1° côté impair : a) pan coupé à l'angle de la rue Sainte-Croix de la Bretonnerie, côté impair ; b) entre les rues Sainte-Croix de la Bretonnerie et des Quatre Fils ; 2° côté pair, depuis le n° 36 inclus jusqu'à la rue de la Perle. Ces alignements ne sont pas exécutoires par mesure ordinaire de voirie. Ordonnance du 23 juin 1830, le surplus. Un décret du 29 septembre 1854 a déclaré d'utilité publique l'exécution de ces alignements au débouché sur la rue de Rivoli. Décret du 7 janvier 1935 (relatif à la rue des Quatre Fils), pans coupés aux angles de cette dernière voie.";;"Des titres du XIIIe siècle la mentionnent déjà, sous le nom de vieille rue du Temple ; Guillot, en 1300, rue du Temple. Elle a encore porté les noms de : rue de la Culture du Temple, rue de la Couture du Temple, rue de la Clôture du Temple, rue de l'Egout du Temple, rue de la Porte Barbette, rue de la Poterne Barbette, rue Barbette et rue Vieille Barbette. La rue Vieille du Temple commençait jadis rue Saint-Antoine (rue François Miron actuelle) ; le tronçon compris entre cette dernière voie et la rue de Rivoli a été réunie à la rue du Pont Louis-Philippe par un arr. du 13 juillet 1885.";;;;;Ancien chemin qui conduisait à la Commanderie du Temple.;"Arrêté municipal du 29 juin 1984, côté impair, angle des rues Vieille du Temple et des Francs Bourgeois.";"Décret du 21 mars 1913, entre la rue Sainte-Croix de la Bretonnerie et les rues des Quatre Fils et de la Perle.";;;"lat: 48.85960994653612, lon: 2.36055665677417";Dénomination actuelle
"11905";;;RUE LOUIS BLANC;rue Louis Blanc;1885/11/10;"19";Voie publique de la Ville de Paris;rue;;Louis Blanc;"[ ""10e"" ]";"[ ""Hôpital Saint-Louis"", ""Saint-Vincent-de-Paul"" ]";"[ ""52D4"", ""52A4"" ]";"place du Colonel Fabien, 11.";"rue du Faubourg Saint-Denis, 230 et boulevard de la Chapelle, 35.";970;20;"72";"75";"Retenus au POS et non repris au PLU : Décret du 13 janvier 1938 (UP) au droit du n° 43.
Non retenus au POS et non repris au PLU : Arrêté du 20 mai 1930, entre le quai de Jemmapes et la rue du Faubourg Saint-Martin. Décret du 6 août 1912 (UP), côté impair, partie B. Arrêté du 3 février 1937, côté impair, pan coupé de 5 m à l'angle de la rue du Faubourg Saint-Martin, côté impair (M). Décret du 21 avril 1866, le surplus. Décret du 13 janvier 1938 (UP) au droit du n° 45.
Non retenus au PAZ de la Zac ""Jemmapes-Grange aux Belles"" et non repris au PLU : Arrêté du 20 mai 1930, au droit des nos 1 à 19.";;"Précédemment, rue de la Butte Chaumont (décision ministérielle du 2 octobre 1821) ; anciennement rue de la Voirie puis, rue de la Boyauterie ou Boyauderie et rue Dubois. La partie A existait en 1730. La partie entre le quai de Jemmapes et le quai de Valmy a été dénommée pont Bernadette Lafont par délibération municipale des 8, 9, 10 et 11 octobre 2024.";Arrêté du 10 novembre 1885.;;"Largeur : 20 m entre la place du Colonel Fabien et la rue du Faubourg Saint-Martin (A) ; 16 m entre les rues du Faubourg Saint-Martin et La Fayette (B) ; 20 m, le surplus.";"Arrêté du 3 septembre 1879, entre les rues du Faubourg Saint-Martin et du Faubourg Saint-Denis.";"Jean Joseph Louis Blanc (1811-1882), historien et homme politique.";;"Arrêté du 20 mai 1930, partie A. Décret du 6 août 1912, partie B. Arrêté du 3 février 1937, partie M. Décret du 13 janvier 1938, entre les rues La Fayette et du Château Landon.";;"Décret du 21 avril 1866 (UP), entre les rues du Château Landon et du Faubourg Saint-Denis.";"lat: 48.88136797485677, lon: 2.3646197607179262";Dénomination actuelle
"12135";;;RUE DES MARTYRS;rue des Martyrs;1868/04/02;"19";Voie publique de la Ville de Paris;rue;des;Martyrs;"[ ""09e"", ""18e"" ]";"[ ""Clignancourt"", ""Rochechouart"", ""Saint-Georges"" ]";"[ ""50D4"", ""50B4"" ]";"rue Notre-Dame de Lorette, 2 et rue Lamartine, 64.";"rue La Vieuville, 14.";885;12;"100";"97";"Non retenus au POS et non repris au PLU : Ordonnance du 22 août 1837, entre la rue Notre-Dame de Lorette et le boulevard de Clichy (A). Décret du 15 juin 1903, pan coupé à l'angle de la rue de Navarin, côté pair. Décret du 4 février 1884, entre le boulevard de Clichy et la rue La Vieuville (B).";;"Cette voie est indiquée à l'état de chemin sur le plan de Jouvin de Rochefort (1672). Elle fut primitivement dénommée rue des Porcherons, puis rue des Martyrs et, de 1793 à 1806, rue du Champ de Repos. Après la construction de l'enceinte des Fermiers Généraux, la partie située au-delà du boulevard fut appelée chaussée des Martyrs ; elle fut de nouveau réunie à la rue des Martyrs par arrêté préfectoral du 2 avril 1868.";"Arrêté préfectoral du 2 avril 1868, entre les boulevards de Clicy et Marguerite de Rochechouart et la rue La Vieuville. Précédemment chaussée des Martyrs dans cette partie.";"Décret du 23 mai 1863, dans la voirie parisienne entre le boulevard de Clichy et la rue La Vieuville. Cette partie de la voie dépendait de l'ancienne commune de Montmartre.";"Larg. : 12 m (moindre) entre la rue Lamartine et la rue des Abbesses ; 10 m entre la rue des Abbesses et la rue La Vieuville.";;Conduit vers Montmartre ou mont des Martyrs.;;"Décret du 15 juin 1903, pan coupé à l'angle de la rue de Navarin, n° 2. Décret du 4 février 1884, partie B.";;;"lat: 48.88059377865781, lon: 2.339848525260111";Dénomination actuelle
"9393";;;RUE DES BONS VIVANTS;rue des Bons Vivants;1996/12/18;"20";Voie publique de la Ville de Paris;rue;des;Bons Vivants;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71C4"" ]";"entre la rue Basse et la place-patio Pina Bausch d'une part et le palier de la porte Rambuteau, d'autre part, au niveau -3 du secteur Forum Central des Halles.";;37;4.4;;;;;Voie créée lors de l'aménagement du secteur Forum Central des Halles.;Arrêté municipal du 18 décembre 1996.;;;;;;;;;"lat: 48.86202724586114, lon: 2.346736914322268";Dénomination actuelle
"11946";;;PORT DU LOUVRE;port du Louvre;1905/07/18;"20";Domaine public ne constituant pas du domaine public routier de la Ville de Paris;port;du;Louvre;"[ ""01e"" ]";"[ ""Saint-Germain-l'Auxerrois"" ]";"[ ""90B2"", ""90A2"" ]";pont des Arts.;pont Royal.;570;9.5;;"3";;;Précédemment port Saint-Nicolas. Antérieurement port du Louvre et plus anciennement port du Musée.;Décret du 18 juillet 1905.;;;;Longe le quai du Louvre.;;;;;"lat: 48.859793451314616, lon: 2.3338235860431857";Dénomination actuelle
"9293";;;RUE BERGERE;rue Bergère;;;Voie publique de la Ville de Paris;rue;;Bergère;"[ ""09e"" ]";"[ ""Faubourg-Montmartre"" ]";"[ ""71A4"", ""71A1"" ]";"rue du Faubourg Poissonnière, 13.";"rue du Faubourg Montmartre, 12.";340;15;"36";"37";"Non retenus au POS et non repris au PLU : Ordonnance du 23 août 1833, sauf les parties suivantes régies par l'arrêté du 23 août 1937 : côté impair, entre la rue du Faubourg Poissonnière et la ligne séparative des nos 25, 27 ; côté pair, pan coupé à l'angle de la rue du Faubourg Poissonnière, et entre la ligne séparative des nos 20, 22 et la rue du Faubourg Montmartre.";;"Ce n'était, anciennement, qu'un simple chemin. On l'appela successivement rue du Clos aux Halliers, rue aux Halliers, rue au Berger, rue Bergère (vers 1652) ; on y construisit les premières maisons en 1738.";;;;;"Jean Bergier, maître teinturier, à qui l'Hôtel Dieu avait donné à bail une terre de labour sur le grand chemin de Montmartre (XVIIe siècle).";;Arrêté du 23 août 1937.;;;"lat: 48.87234485863344, lon: 2.34550395041044";Dénomination actuelle
"15355";;;RUE VIVIAN MAIER;rue Vivian Maier;2020/02/04;"21";Voie publique de la Ville de Paris;rue;;Vivian Maier;"[ ""13e"" ]";"[ ""Salpêtrière"" ]";"[ ""112D2"" ]";"avenue Pierre Mendès-France, 37.";"rue
Gisèle Freund.";;;;;;;Précédemment voie FD/13.Voie créée dans le cadre de l'aménagement de la Zac `Paris Rive Gauche`.;Délibération municipale des 3 et 4 février 2020;;Volume de voie acquis par acte notarié du 10 juin 2020;;"Vivian Maier (New York, 1926 - Chicago, 2009), nourrice et photographe amateur.";;;;;"lat: 48.83874301051085, lon: 2.369421678445594";Dénomination actuelle
"12886";;;RUE DES PILIERS;rue des Piliers;1996/12/18;"20";Voie publique de la Ville de Paris;rue;des;Piliers;"[ ""01e"" ]";"[ ""Halles"" ]";"[ ""71C4"" ]";"entre la rue Brève et le palier de la porte Rambuteau, au niveau -3 du secteur Forum Central des Halles.";;68;8;;;;;Voie créée lors de l'aménagement du secteur Forum Central des Halles.;Arrêté municipal du 18 décembre 1996.;;Un escalier permet de rejoindre la rue de l'Orient Express située au niveau -4.;;Dû à la présence de nombreux piliers.;Délibération municipale du 19 avril 2005 (298m²).;;;;"lat: 48.86208004022058, lon: 2.3474560840303305";Dénomination actuelle
"8887";;;RUE D'ALGER;rue d'Alger;1832/01/01;"19";Voie publique de la Ville de Paris;rue;d';Alger;"[ ""01e"" ]";"[ ""Place Vendôme"" ]";"[ ""70C3"", ""70C1"" ]";"rue de Rivoli, 214.";"rue Saint-Honoré, 219.";128;10;"16";"13";Non retenus au POS et non repris au PLU : Ordonnance des 21 juillet et 20 septembre 1830.;;Ouvert par MM. Périer frères et Chéronnet sur l'emplacement de l'ancien Hôtel de Noailles. Précédemment rue Louis-Philippe Ier. Une ordonnance royale du 16 novembre 1834 fixait à 16 m la hauteur maxima des maisons en bordure de la voie.;Voie dénommée en 1832.;;;;"En mémoire de la prise d'Alger par l'armée française, le 5 juillet 1830.";;;;;"lat: 48.86524846963046, lon: 2.3297383972936085";Dénomination actuelle
"12333";;;RUE MONTESQUIEU;rue Montesquieu;1802/05/27;"19";Voie publique de la Ville de Paris;rue;;Montesquieu;"[ ""01e"" ]";"[ ""Palais-Royal"" ]";"[ ""70D4"" ]";"rue Croix des Petits Champs, 11.";"rue des Bons Enfants, 14-18.";76;9.75;"8";"9";"Non retenus au POS et non repris au PLU : Ordonnance du 26 décembre 1844. Décret du 16 décembre 1915, pans coupés aux angles de la rue des Bons Enfants (non exécutoires par mesure ordinaire de voirie).";;;Décision ministérielle du 7 prairial an X.;;;;"Charles de Secondat, baron de la Brède et de Montesquieu (1689-1755), moraliste, penseur et philosophe français.";;Décret du 16 décembre 1915.;;"Décision ministérielle du 7 prairial an X (larg. : 9,74 m). L'ouverture de cette rue avait été prévue lors de la vente des terrains du cloître Saint-Honoré, faite le 25 messidor an IV.";"lat: 48.86308342510645, lon: 2.3389586866114858";Dénomination actuelle
"13876";;;RUE DE TREVISE;rue de Trévise;;;Voie publique de la Ville de Paris;rue;de;Trévise;"[ ""09e"" ]";"[ ""Faubourg-Montmartre"" ]";"[ ""71A2"", ""51C4"" ]";"rue Bergère, 22.";"rue La Fayette, 76.";415;12;"46";"49";"Non retenus au POS et non repris au PLU : Ordonnance du 11 août 1844, partie A. Arrêté du 7 août 1939, raccordement circulaire avec la rue de la Boule Rouge au droit des nos 15 (partie) à 21. Ordonnance du 14 décembre 1836, entre les rues Richer et Bleue (partie B). Décret du 27 août 1859 (UP), entre les rues Bleue et La Fayette (partie C).";;;;;"Largeur : 12 m entre les rues Bergère et Richer (A) ; 11 m, le surplus.";;"Ouverte sur l'emplacement de l'hôtel du maréchal Mortier, duc de Trévise (1768-1835).";;"Décret du 27 août 1859, partie C.";;"Ordonnance du 11 août 1844, partie A. Arrêté du 7 août 1939, raccordement circulaire avec la rue de la Boule Rouge ; cet arrêté rapporte les alignements approuvés par l'ordonnance du 11 août 1844, au droit des nos 15 (partie) à 21. Cette ordonnance limitait à l5 m la hauteur maxima des maisons riveraines ; une autre ordonnance royale du 3 octobre 1845 avait disposé que les façades de ces maisons pourraient s'élever à une hauteur de 17,55 m. Ord. du 14 décembre 1836, entre les rues Richer et Bleue (B). Cette ordonnance fixait à 16,50 m la hauteur maxima des maisons riveraines. Décret du 27 août 1859 (UP), entre les rues Bleue et La Fayette (C).";"lat: 48.87427949711386, lon: 2.3453136831045596";Dénomination actuelle
"9681";;;CITE DE CHABROL;cité de Chabrol;;;Voie publique de la Ville de Paris;cité;de;Chabrol;"[ ""10e"" ]";"[ ""Porte-Saint-Denis"" ]";"[ ""51D4"" ]";"cour de la Ferme Saint-Lazare, 16.";"rue de Chabrol, 25.";38;3.6;"4";"3";Retenus au POS et non repris au PLU : Arrêté municipal du 21 mai 2004.;;;;Arrêté municipal du 21 mai 2004.;;;"Le comte Gilbert Gaspard de Chabrol de Volvic (1773-1843), préfet de la Seine.";;Arrêté municipal du 21 mai 2004.;;;"lat: 48.87652485007614, lon: 2.3538804598402825";Dénomination actuelle
"11595";;;RUE DE JULIENNE;rue de Julienne;;;Voie publique de la Ville de Paris;rue;de;Julienne;"[ ""13e"" ]";"[ ""Croulebarbe"" ]";"[ ""111C4"" ]";"rue Pascal, 62.";"boulevard Arago, 45.";85;10;"10";"11";Non retenus au POS et non repris au PLU : Ordonnance du 21 octobre 1846.;;;;;;;"M. de Julienne (1686-1766), amateur de peinture, propriétaire des manufactures de draps et écarlates des Gobelins ; emplacement de ces manufactures.";;;;Décision ministérielle du 6 pluviôse an XIII (larg. : 10 m).;"lat: 48.83494342209612, lon: 2.347304222804331";Dénomination actuelle
"11600";;;RUE DE LA JUSSIENNE;rue de la Jussienne;;;Voie publique de la Ville de Paris;rue;de la;Jussienne;"[ ""02e"" ]";"[ ""Mail"" ]";"[ ""71C1"", ""71C2"" ]";"rue Étienne Marcel, 40.";"rue Montmartre, 41 bis-43.";63;14;"8";"11";"Non retenus au POS et non repris au PLU : Ordonnance du 22 août 1840, côté impair. Décret du 9 mars 1880 (UP), côté pair.";;"Elle s'est appelée : rue Sainte-Marie l'Egyptienne, rue de l'Egyptienne, rue de l'Egyptienne de Blois, rue de la Gipecienne (XVe siècle), rue de la Gyptienne, de l'Egizziane ou de l'Ajussiane, rue du Coq Héron, rue du Coq Héron, dite l'Egyptienne (XVIe siècle).";;;;Arrêté du 9 juin 1881.;"Jussienne, altération d'Egyptienne ; il y avait dans cette rue une chapelle dédiée à sainte Marie l'Egyptienne.";;;;;"lat: 48.86533022903445, lon: 2.3442878314012985";Dénomination actuelle
"14985";;;PLACE MARIE-JOSE NICOLI;place Marie-José Nicoli;2006/02/28;"21";Voie publique de la Ville de Paris;place;;Marie-José Nicoli;"[ ""11e"" ]";"[ ""Sainte-Marguerite"" ]";"[ ""94C2"" ]";"rue Guénot, 15.";impasse des Jardiniers.;20;10;;;;;;Arrêté municipal du 28 février 2006.;;;;"Marie-José Nicoli (Mont-de-Marsan, 1945-décédée en 2003), fondatrice de l'Union Fédérale des Consommateurs (UFC) de Marseille en 1973. Vice-présidente en 1974, puis présidente de l'UFC-Que Choisir à partir de 1987.";;;;;"lat: 48.85201966799921, lon: 2.391837787136477";Dénomination actuelle
"9926";;;RUE CLOCHE PERCE;rue Cloche Perce;;;Voie publique de la Ville de Paris;rue;;Cloche Perce;"[ ""04e"" ]";"[ ""Saint-Gervais"" ]";"[ ""92A3"" ]";"rue François Miron, 13.";"rue du Roi de Sicile, 27.";81;10;"18";"13";"Non retenus au PSMV du Marais : Décret du 29 septembre 1854 (UP), entre la rue François Miron et la rue de Rivoli. Ordonnance du 12 juillet 1837, entre la rue de Rivoli et la rue du Roi de Sicile.";;"Elle était construite dès 1250 ; elle portait alors le nom de rue Renaut le Fèvre. Au XVIIe siècle, elle a été appelée rue Cloche Percée et rue de la Grosse Margot.";;;;;Vraisemblablement une enseigne faite d'une cloche bleue (cloche perse).;;;;;"lat: 48.856167360364786, lon: 2.3571400134486193";Dénomination actuelle
"9583";;;PLACE DU CANADA;place du Canada;1930/01/23;"20";Voie publique de la Ville de Paris;place;du;Canada;"[ ""08e"" ]";"[ ""Champs-Élysées"" ]";"[ ""68D4"" ]";"intersection de l'avenue Franklin D. Roosevelt, des cours la Reine et Albert Ier et de la rue François Ier.";;;;"2";"1";Non retenus au POS et non repris au PLU : Décret du 4 mai 1861 entre le cours Albert Ier et la rue François Ier et entre cette rue et l'avenue Franklin D. Roosevelt.;;;Arrêté du 23 janvier 1930.;;Place ornée de la statue de Jacques Cartier.;;Etat d'Amérique du Nord.;;;;;"lat: 48.86476315417462, lon: 2.310212222042467";Dénomination actuelle
"15393";;;ESPLANADE D'ARMENIE;esplanade d'Arménie;2021/10/15;"21";Voie publique de la Ville de Paris;esplanade;d';Arménie;"[ ""08e"" ]";"[ ""Champs-Élysées"" ]";"[ ""68D4"", ""69D3"" ]";"partie comprise entre la Seine et la piste cyclable, commençant pont des Invalides et place du Canada.";à hauteur du 34 bis cours Albert Ier;379;28;"-";"-";;;;"Délibération municipale des 12, 13, 14 et 15 octobre 2021";;;;"En rappel des liens forts d'amitié unissant Paris, la France et l'Arménie.";;;;;"lat: 48.86438505952404, lon: 2.3077008568882835";Dénomination actuelle
"13592";;;RUE SAINT-FIACRE;rue Saint-Fiacre;;;Voie publique de la Ville de Paris;rue;;Saint-Fiacre;"[ ""02e"" ]";"[ ""Mail"" ]";"[ ""71A4"" ]";"rue des Jeûneurs, 26-30.";"boulevard Poissonnière, 9 bis-11.";165;10;"20";"21";Non retenus au POS et non repris au PLU : Ordonnance du 4 mai 1826. L'arrêté du 15 février 1938 (relatif à la rue des Jeûneurs) a fixé les alignements de la rue Saint-Fiacre au droit des numéros 1 présumé et 2 présumé.;;Elle s'est appelée rue du Figuier.;;;;;"Fief de Saint-Fiacre, sur lequel cette voie est située et qui appartenait à la grande confrérie.";;;;Elle existait en 1630.;"lat: 48.87015796214745, lon: 2.3455070531179385";Dénomination actuelle
"12103";;;AVENUE DE MARIGNY;avenue de Marigny;;;Voie publique de la Ville de Paris;avenue;de;Marigny;"[ ""08e"" ]";"[ ""Madeleine"" ]";"[ ""69A4"" ]";"avenue Gabriel, 34.";"rue du Faubourg Saint-Honoré, 59.";248;32;"30";"29";Non retenus au POS et non repris au PLU : Ordonnance du 12 août 1846.;;Précédemment rue de Marigny.;;;;;"Abel François Poisson, marquis de Marigny (1725-1781), était directeur général des bâtiments du roi lorsqu'il fit dessiner à nouveau les Champs Elysées et ouvrir cette avenue.";;;;Voie créée vers 1767.;"lat: 48.87004458246078, lon: 2.315482026453293";Dénomination actuelle
"9308";;;CITE BERRYER;cité Berryer;1837/01/01;"19";Voie privée non inscrite à la liste des voies privées ouvertes à la circulation publique;cité;;Berryer;"[ ""08e"" ]";"[ ""Madeleine"" ]";"[ ""69B4"" ]";"rue Royale, 25.";"rue Boissy d'Anglas, 24.";95;3.5;"16";"15";;;"Précédemment, passage du Marché d'Aguesseau.";Elle a pris en 1837 sa dénomination actuelle.;;;;"Pierre Antoine Berryer (1790-1868), avocat et homme politique.";;;;;"lat: 48.86919462474568, lon: 2.32289224490931";Dénomination actuelle
"10444";;;RUE EDMOND GUILLOUT;rue Edmond Guillout;;;Voie publique de la Ville de Paris;rue;;Edmond Guillout;"[ ""15e"" ]";"[ ""Necker"" ]";"[ ""109A4"", ""109A3"" ]";"rue Dalou, 10.";"boulevard Pasteur, 43-47.";67;10;"10";"7";Non retenus au POS et non repris au PLU : Arrêté du 12 février 1935.;;;;Arrêté du 12 février 1935.;;;Nom de propriétaire.;;Arrêté du 12 février 1935.;;Ouverte en 1883.;"lat: 48.842450593911146, lon: 2.313974605775027";Dénomination actuelle
"8794";;;PLACE D'ACADIE;place d'Acadie;1984/01/11;"20";Voie publique de la Ville de Paris;place;d';Acadie;"[ ""06e"" ]";"[ ""Odéon"", ""Saint-Germain-des-Prés"" ]";"[ ""90D1"" ]";"à la rencontre des rues du Four, de Montfaucon et du boulevard Saint-Germain, 131.";;43;16;;;;;;Arrêté municipal du 11 janvier 1984.;;;;"Pays du Canada, à l'est de la province du Québec, objet d'incessants conflits entre anglais et français. En 1755, les Acadiens, ayant refusé de prêter serment d'allégeance aux anglais, furent déportés et se réfugièrent notamment en Louisiane. L'opération est restée célèbre sous le nom de ""Grand Dérangement"".";;;;;"lat: 48.85301218310685, lon: 2.3356851000990813";Dénomination actuelle
"11619";;;RUE DE LABORDE;rue de Laborde;1837/01/10;"19";Voie publique de la Ville de Paris;rue;de;Laborde;"[ ""08e"" ]";"[ ""Europe"" ]";"[ ""69B2"", ""69A2"" ]";"rue Joseph Sansboeuf, 7 et du Rocher, 15.";"boulevard Haussmann, 132 et rue de Miromesnil, 58.";490;12;"50";"55";"Retenus au POS et non repris au PLU : Décret du 16 juillet 1862, au droit des nos 53 à 55 et 40 à 50. Ordonnance du 31 août 1846, au droit des nos 3 à 13 et 37 à 51, 2 à 10 et 26 à 38. Arrêté du 4 septembre 1930, pan coupé circulaire du côté impair à l'angle de la place Saint-Augustin, côté pair.";;Précédemment rue Delaborde et antérieurement rue des Grésillons.;Décision ministérielle du 10 janvier 1837.;;"Larg. : 12 m depuis les rues Joseph Sansboeuf et du Rocher jusqu'à la place Saint-Augustin ; 9,74 m (moindre), le surplus.";;"Alexandre Louis Joseph de Laborde (1774-1842), archéologue français, préfet de la Seine en 1830.";;;;Ouverte en 1788.;"lat: 48.875641467090006, lon: 2.319629166461944";Dénomination actuelle
"10860";;;AVENUE GABRIEL;avenue Gabriel;;;Voie publique de la Ville de Paris;avenue;;Gabriel;"[ ""08e"" ]";"[ ""Champs-Élysées"", ""Madeleine"" ]";"[ ""69D1"", ""69A3"" ]";"place de la Concorde, et rue Boissy d'Anglas, 1.";"avenue Matignon, 2.";700;15;"48";"3";;"L'immeuble n° 2 est assujetti à une servitude d'architecture (lettres patentes des 21 juin 1757 et 30 octobre 1758). Aux termes de transactions approuvées par décrets du 13 décembre 1852 et des 26 janvier, 27 avril et 2 mai 1853, il existe une zone de servitude non aedificandi sur les propriétés riveraines, entre la rue Boissy d'Anglas et l'avenue de Marigny. Entre les avenues Marigny et Matignon, les jardins bordant les maisons dépendent de la voie publique.";;;;Voie longeant les Champs Elysées.;;"Cette voie débouche sur la place de la Concorde ; elle a reçu le nom d'Ange-Jacques Gabriel (1698-1782), architecte de la place Louis XV (Concorde) ; proximité de cette place.";;;;"Voie formée en 1670, entre les avenues Matignon et de Marigny, et en 1767, entre l'avenue de Marigny et la place de la Concorde.";"lat: 48.86837330959796, lon: 2.316500156565266";Dénomination actuelle
